CustomerID,Age,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoansCount,MonthlyEMI,TotalAssets,TotalLiabilities,NetMonthlyIncome,EmploymentType,MaritalStatus,EducationLevel,PropertyOwnership,LoanPurpose,RiskFlag
CUST00229,29,787174,627683,22,570,1,2377,4471294,7766673,65597,Salaried,Single,Graduate,Rented,Medical,0
CUST00230,41,467741,172613,28,565,3,513,3139209,661742,38978,Self-Employed,Single,Post-Graduate,Owned,Business,0
CUST00231,58,1311510,4635638,25,487,5,15452,4242526,5678618,109292,Self-Employed,Single,Doctorate,Rented,Personal,1
CUST00232,22,854426,941589,16,310,3,4904,3295860,5115611,71202,Salaried,Married,High School,Rented,Home,1
CUST00233,54,614082,3027264,10,344,4,25227,2802165,3301050,51173,Salaried,Married,Graduate,Owned,Education,1
CUST00234,43,1034572,4074117,10,613,4,33950,1370824,6705005,86214,Salaried,Divorced,Graduate,Mortgaged,Car,1
CUST00235,52,2173082,3845172,22,434,4,14565,5731307,7139447,181090,Salaried,Single,Graduate,Owned,Medical,1
CUST00236,50,1461323,4746779,14,496,2,28254,2262017,562208,121776,Salaried,Widowed,Graduate,Rented,Car,0
CUST00237,40,2084208,316184,4,354,4,6587,1535487,7665028,173684,Salaried,Widowed,Post-Graduate,Owned,Home,1
CUST00238,35,2297676,2065016,20,329,1,8604,2830793,1928961,191473,Unemployed,Married,Graduate,Rented,Business,0
CUST00239,48,2270051,2555433,5,376,3,42590,8009654,6333239,189170,Salaried,Divorced,High School,Rented,Home,1
CUST00240,28,974850,3495933,29,526,1,10045,5772296,6565950,81237,Salaried,Married,Post-Graduate,Owned,Medical,1
CUST00241,47,2212070,3132016,13,398,5,20077,4962982,4453116,184339,Salaried,Single,High School,Owned,Business,1
CUST00242,26,2287033,2821751,10,438,4,23514,5960027,6906243,190586,Salaried,Single,Doctorate,Rented,Business,1
CUST00243,49,2405051,1568827,2,481,3,65367,5707982,6606126,200420,Self-Employed,Single,Doctorate,Rented,Education,0
CUST00244,49,974856,577049,5,474,2,9617,5027214,4181049,81238,Salaried,Single,High School,Rented,Personal,0
CUST00245,25,686590,2186668,28,306,3,6507,7330515,1432357,57215,Salaried,Married,Graduate,Rented,Medical,1
CUST00246,54,1523043,1335304,16,370,4,6954,1932972,3476518,126920,Unemployed,Single,Post-Graduate,Owned,Car,1
CUST00247,39,2339787,2793775,27,870,1,8622,8189848,7202800,194982,Self-Employed,Single,Graduate,Owned,Education,0
CUST00248,55,2266457,3995776,28,700,4,11892,1834312,1621672,188871,Salaried,Single,Graduate,Mortgaged,Education,0
CUST00249,23,1492350,2785112,2,374,1,116046,872989,7996471,124362,Salaried,Married,Doctorate,Owned,Car,1
CUST00250,29,500711,2936062,12,470,0,20389,4265936,1453637,41725,Business Owner,Divorced,Graduate,Rented,Personal,1
CUST00251,43,1142863,257214,25,529,4,857,3988813,5321121,95238,Self-Employed,Married,Graduate,Rented,Education,0
CUST00252,30,1828184,3241012,15,843,4,18005,7882669,5127887,152348,Unemployed,Married,High School,Mortgaged,Home,0
CUST00253,36,1466878,2225434,15,827,2,12363,6982930,1567112,122239,Salaried,Widowed,Graduate,Owned,Home,0
CUST00254,50,961858,662302,17,762,3,3246,679600,3778454,80154,Self-Employed,Married,Post-Graduate,Rented,Personal,0
CUST00255,28,955115,1108399,21,363,4,4398,5037767,1155493,79592,Salaried,Married,Post-Graduate,Rented,Personal,1
CUST00256,51,290412,3914680,28,594,4,11650,7972185,2918161,24201,Salaried,Married,Graduate,Owned,Business,1
CUST00257,26,828099,4587640,26,590,5,14703,7358547,7675315,69008,Self-Employed,Widowed,High School,Owned,Home,1
CUST00258,29,1723035,2563229,19,682,5,11242,5057490,434304,143586,Self-Employed,Single,Post-Graduate,Mortgaged,Car,1
CUST00259,47,717088,4884070,17,806,2,23941,6196001,6970822,59757,Salaried,Married,Graduate,Rented,Education,1
CUST00260,56,2484472,941191,11,492,1,7130,5661458,5420101,207039,Salaried,Married,Graduate,Owned,Medical,0
CUST00261,29,343705,1533252,4,634,0,31942,2390103,5989430,28642,Self-Employed,Single,Graduate,Rented,Education,0
CUST00262,34,1533618,4653826,21,458,3,18467,5687420,2256969,127801,Salaried,Married,Graduate,Rented,Education,1
CUST00263,61,1316927,917167,1,426,3,76430,6783689,7592954,109743,Salaried,Married,Graduate,Owned,Business,0
CUST00264,64,2108264,3313937,21,487,4,13150,656057,2027255,175688,Salaried,Divorced,Graduate,Owned,Home,1
CUST00265,46,2236239,1136545,15,741,0,6314,6983110,4027230,186353,Salaried,Divorced,Graduate,Rented,Business,0
CUST00266,41,1427176,1689328,23,562,4,6120,2572730,294332,118931,Business Owner,Married,Graduate,Rented,Car,0
CUST00267,36,1630857,2414873,28,708,4,7187,176950,7101971,135904,Salaried,Married,Post-Graduate,Rented,Home,1
CUST00268,48,1792541,1831940,17,714,4,8980,7577444,5636321,149378,Salaried,Divorced,Graduate,Owned,Personal,0
CUST00269,47,1374292,4378802,17,517,3,21464,3959949,1302562,114524,Self-Employed,Single,Post-Graduate,Rented,Car,1
CUST00270,34,584486,4865305,15,873,0,27029,4181454,5296806,48707,Salaried,Single,High School,Rented,Medical,1
CUST00271,22,1157193,2525179,11,327,2,19130,6280832,1462477,96432,Self-Employed,Married,High School,Rented,Medical,0
CUST00272,28,717648,2649824,3,838,3,73606,5649118,3555276,59804,Salaried,Married,High School,Owned,Education,0
CUST00273,63,1241343,324190,1,304,3,27015,6243989,4098744,103445,Business Owner,Married,High School,Owned,Medical,0
CUST00274,39,1595612,1209303,21,529,3,4798,9454199,7450270,132967,Self-Employed,Married,Graduate,Mortgaged,Car,0
CUST00275,42,641801,247433,27,795,3,763,6546443,2660077,53483,Self-Employed,Single,Graduate,Owned,Education,0
CUST00276,42,736148,4290413,2,710,3,178767,558090,102511,61345,Salaried,Married,High School,Rented,Home,0
CUST00277,55,2083899,1175585,10,492,1,9796,2301530,3460154,173658,Business Owner,Married,Graduate,Rented,Personal,0
CUST00278,24,1037670,1736139,18,831,3,8037,4551835,7412406,86472,Self-Employed,Widowed,Graduate,Mortgaged,Medical,0
CUST00279,25,616199,4221717,21,382,1,16752,4777569,6385575,51349,Salaried,Single,Post-Graduate,Mortgaged,Medical,1
CUST00280,33,1825958,3580786,22,702,2,13563,3676613,472583,152163,Salaried,Married,Graduate,Rented,Education,0
CUST00281,42,1834063,3126328,21,611,2,12406,1925356,427259,152838,Salaried,Married,Doctorate,Mortgaged,Business,0
CUST00282,50,2091475,240435,3,424,4,6678,1153849,6054643,174289,Salaried,Married,High School,Owned,Personal,1
CUST00283,43,1935964,2836641,8,852,5,29548,1535009,5766750,161330,Salaried,Single,Graduate,Mortgaged,Personal,1
CUST00284,40,2481125,2826416,14,759,3,16823,9512864,4457676,206760,Unemployed,Single,Graduate,Owned,Car,0
CUST00285,62,1500942,1628899,2,305,0,67870,4016154,705834,125078,Unemployed,Single,Post-Graduate,Mortgaged,Business,0
CUST00286,28,824031,3737395,10,352,4,31144,9618449,2240452,68669,Salaried,Married,High School,Mortgaged,Medical,1
CUST00287,46,2177876,4650655,12,333,1,32296,3415591,6780008,181489,Unemployed,Married,Doctorate,Mortgaged,Business,0
CUST00288,45,772316,1332227,29,549,0,3828,3183732,1115614,64359,Self-Employed,Married,Post-Graduate,Rented,Education,0
CUST00289,42,833968,1689332,10,550,1,14077,4946620,1615198,69497,Salaried,Married,Graduate,Owned,Personal,0
CUST00290,56,2096961,1645558,29,734,5,4728,9472494,3617523,174746,Unemployed,Single,Graduate,Rented,Home,0
CUST00291,33,2221800,4182974,21,705,2,16599,5675406,5879511,185150,Self-Employed,Single,Graduate,Owned,Personal,0
CUST00292,63,947451,434963,21,309,1,1726,448218,6626080,78954,Self-Employed,Married,High School,Rented,Personal,1
CUST00293,36,1864114,4484722,24,585,0,15571,2788046,4735035,155342,Salaried,Married,Post-Graduate,Owned,Medical,0
CUST00294,45,2317629,3886423,25,770,3,12954,9810870,3939927,193135,Salaried,Married,Post-Graduate,Owned,Medical,0
CUST00295,44,2027062,2442508,7,838,4,29077,1630039,3084976,168921,Business Owner,Married,High School,Owned,Business,0
CUST00296,58,161735,2938426,13,475,2,18836,8375726,349660,13477,Salaried,Widowed,High School,Mortgaged,Business,1
CUST00297,40,1711762,4476731,16,326,0,23316,9293361,2140290,142646,Salaried,Divorced,Graduate,Rented,Car,0
CUST00298,34,549244,3860692,29,391,2,11093,2221869,1717983,45770,Salaried,Married,Post-Graduate,Rented,Business,1
CUST00299,22,2138906,1420176,2,504,3,59174,5633458,459674,178242,Salaried,Single,Graduate,Owned,Home,0
CUST00300,37,307544,299480,14,565,0,1782,6035516,5960629,25628,Salaried,Single,Post-Graduate,Rented,Education,0
CUST00301,57,2483782,3309245,7,510,1,39395,7958711,2827041,206981,Unemployed,Married,High School,Rented,Business,0
CUST00302,22,566722,771748,6,354,0,10718,8003163,4076761,47226,Salaried,Married,Post-Graduate,Owned,Personal,0
CUST00303,60,1137382,485420,23,504,2,1758,694912,1604230,94781,Business Owner,Single,High School,Rented,Business,0
CUST00304,45,700099,4912356,6,473,1,68227,3261059,4729880,58341,Self-Employed,Single,Graduate,Rented,Personal,1
CUST00305,28,2062701,2395974,24,592,1,8319,9406937,1087300,171891,Salaried,Divorced,Doctorate,Mortgaged,Medical,0
CUST00306,34,1074722,3271690,29,347,0,9401,3602142,5421841,89560,Salaried,Single,Post-Graduate,Owned,Personal,0
CUST00307,45,1899762,1125792,23,774,4,4078,2535074,5907984,158313,Salaried,Married,Graduate,Rented,Business,1
CUST00308,35,307962,553406,5,550,2,9223,6326830,2491442,25663,Business Owner,Divorced,Post-Graduate,Mortgaged,Home,0
CUST00309,26,1214244,360678,5,490,5,6011,2033215,1700119,101187,Self-Employed,Married,High School,Mortgaged,Education,1
CUST00310,50,2290972,1804107,13,843,2,11564,1556231,6241208,190914,Salaried,Single,High School,Rented,Medical,0
CUST00311,50,2328330,68441,16,746,1,356,7999849,1785264,194027,Business Owner,Married,High School,Owned,Education,0
CUST00312,27,640429,2129276,23,382,1,7714,1270285,1425754,53369,Business Owner,Married,Graduate,Rented,Business,0
CUST00313,34,1076900,1657522,13,387,5,10625,8922008,2723851,89741,Salaried,Single,Post-Graduate,Rented,Personal,1
CUST00314,32,1111419,2657822,5,301,3,44297,2573072,7732533,92618,Self-Employed,Married,Graduate,Owned,Home,1
CUST00315,50,1478844,2968176,29,636,1,8529,1157202,3701225,123237,Self-Employed,Single,Graduate,Owned,Personal,0
CUST00316,53,1412742,1576736,27,512,3,4866,7438471,2101386,117728,Business Owner,Married,Post-Graduate,Rented,Car,0
CUST00317,53,398964,2303390,19,525,3,10102,1847702,4109701,33247,Salaried,Divorced,Graduate,Owned,Education,1
CUST00318,62,1942267,436581,21,605,0,1732,3729332,2787188,161855,Salaried,Married,High School,Mortgaged,Home,0
CUST00319,55,680571,1543758,28,623,4,4594,3576641,5316370,56714,Salaried,Widowed,Graduate,Owned,Business,0
CUST00320,35,890111,4892051,14,300,0,29119,5122846,3510761,74175,Salaried,Married,Post-Graduate,Mortgaged,Education,0
CUST00321,26,2125636,4956440,5,364,1,82607,4786095,4708176,177136,Salaried,Divorced,Graduate,Rented,Medical,0
CUST00322,48,1770683,2454754,18,773,4,11364,2034960,3490592,147556,Self-Employed,Married,Doctorate,Mortgaged,Education,1
CUST00323,61,1081898,4700648,14,872,2,27980,2423200,3853471,90158,Salaried,Single,Post-Graduate,Mortgaged,Business,0
CUST00324,63,2294313,2531446,24,802,1,8789,2021646,3577244,191192,Salaried,Divorced,Post-Graduate,Owned,Education,0
CUST00325,31,1076097,671983,23,843,0,2434,649715,3151521,89674,Self-Employed,Divorced,Post-Graduate,Owned,Home,0
CUST00326,32,1478914,4346122,14,578,3,25869,6539467,7710298,123242,Salaried,Married,Graduate,Owned,Education,0
CUST00327,23,728055,2104781,11,795,4,15945,4760642,2126289,60671,Salaried,Married,Post-Graduate,Rented,Home,1
CUST00328,28,580505,3081524,13,829,1,19753,1172914,6443335,48375,Self-Employed,Single,Graduate,Owned,Medical,1
CUST00329,45,1305284,3261792,19,835,2,14306,3380086,5679540,108773,Business Owner,Single,Graduate,Rented,Business,0
CUST00330,45,1473095,1574777,19,389,2,6906,6711623,4223713,122757,Salaried,Single,High School,Mortgaged,Car,0
CUST00331,37,2043669,3680779,15,388,5,20448,2923213,2540010,170305,Business Owner,Married,Post-Graduate,Rented,Home,1
CUST00332,35,1068624,2531472,16,541,4,13184,4066948,3870615,89052,Business Owner,Single,Graduate,Rented,Medical,1
CUST00333,57,2253635,1863542,29,602,1,5355,7463057,6796651,187802,Self-Employed,Single,Post-Graduate,Mortgaged,Medical,0
CUST00334,41,1577353,1524677,8,874,3,15882,6745582,1455564,131446,Unemployed,Widowed,Doctorate,Mortgaged,Medical,0
CUST00335,56,314768,3744094,6,490,5,52001,7037005,4689299,26230,Salaried,Married,Graduate,Owned,Personal,1
CUST00336,63,1886888,1284238,24,798,2,4459,3879121,6118805,157240,Salaried,Married,Graduate,Owned,Personal,0
CUST00337,35,1500828,664542,28,832,0,1977,4891417,5071554,125069,Business Owner,Single,High School,Rented,Car,0
CUST00338,30,1064980,4414640,18,879,1,20438,8475916,1153234,88748,Salaried,Single,Graduate,Owned,Car,0
CUST00339,62,1248092,1692472,12,413,3,11753,8735541,4070321,104007,Salaried,Married,Post-Graduate,Rented,Personal,0
CUST00340,49,859209,3223111,11,445,5,24417,650006,1464061,71600,Salaried,Single,Graduate,Mortgaged,Business,1
CUST00341,34,1593562,3596344,14,431,1,21406,8396342,7428448,132796,Salaried,Married,Graduate,Rented,Car,0
CUST00342,48,1482335,4199777,2,741,0,174990,8943643,2813894,123527,Salaried,Widowed,Graduate,Owned,Education,0
CUST00343,44,1201097,3147129,16,712,1,16391,9430541,3372764,100091,Salaried,Single,Graduate,Owned,Personal,0
CUST00344,60,820212,3554309,8,544,2,37024,2759745,6859999,68351,Unemployed,Married,High School,Mortgaged,Home,0
CUST00345,33,1086815,4194190,8,353,0,43689,5062960,3415747,90567,Salaried,Married,Graduate,Owned,Personal,0
CUST00346,64,1319919,4719642,17,612,0,23135,521167,1551523,109993,Business Owner,Single,Post-Graduate,Owned,Home,1
CUST00347,62,1258919,281942,28,739,3,839,1186634,7144115,104909,Salaried,Married,Graduate,Rented,Medical,0
CUST00348,29,876835,3729106,6,584,4,51793,5667803,5183949,73069,Salaried,Married,High School,Rented,Business,1
CUST00349,29,1517697,913239,27,460,1,2818,2139982,4839255,126474,Business Owner,Single,Graduate,Rented,Business,0
CUST00350,44,682387,4461824,16,655,3,23238,2321106,604673,56865,Salaried,Married,Post-Graduate,Rented,Home,1
CUST00351,23,1327310,290048,29,696,3,833,3038853,3593189,110609,Salaried,Married,Post-Graduate,Rented,Personal,0
CUST00352,34,435641,1271525,12,654,4,8830,4646110,3674481,36303,Business Owner,Married,Graduate,Owned,Education,0
CUST00353,40,1259539,1000965,29,823,5,2876,1614105,2097208,104961,Salaried,Divorced,Graduate,Rented,Education,0
CUST00354,63,1992353,3036915,20,488,5,12653,8042910,4515646,166029,Salaried,Married,Post-Graduate,Rented,Medical,0
CUST00355,64,2071912,71199,20,665,1,296,6713682,1960355,172659,Unemployed,Married,Post-Graduate,Rented,Business,0
CUST00356,28,1782529,134273,17,813,5,658,7936312,3767534,148544,Salaried,Widowed,Graduate,Mortgaged,Personal,0
CUST00357,60,1902272,2545840,14,427,0,15153,9268105,6411474,158522,Self-Employed,Married,Post-Graduate,Owned,Personal,0
CUST00358,25,304982,4859740,16,468,5,25311,6043817,5882204,25415,Salaried,Single,High School,Rented,Personal,1
CUST00359,54,952239,2665156,25,329,0,8883,3680777,2235728,79353,Salaried,Single,Graduate,Rented,Personal,0
CUST00360,58,1687488,2257348,23,524,0,8178,9780931,1660257,140624,Salaried,Single,Post-Graduate,Rented,Education,0
CUST00361,60,2031356,3306564,1,326,0,275547,5700800,45901,169279,Self-Employed,Single,High School,Owned,Medical,0
CUST00362,31,1519695,2781452,21,747,0,11037,4691135,2764421,126641,Salaried,Married,Graduate,Rented,Personal,0
CUST00363,60,2156079,1955316,25,353,2,6517,4218451,155685,179673,Business Owner,Single,Post-Graduate,Mortgaged,Personal,0
CUST00364,26,791700,2963318,22,715,3,11224,489945,1025885,65975,Self-Employed,Widowed,Post-Graduate,Rented,Home,1
CUST00365,44,510706,65878,15,647,4,365,9563265,7827220,42558,Self-Employed,Married,High School,Owned,Car,1
CUST00366,42,352994,1260214,10,892,0,10501,8212308,6845334,29416,Salaried,Single,Post-Graduate,Owned,Car,0
CUST00367,35,1519303,3385761,20,508,1,14107,7024959,4478703,126608,Self-Employed,Widowed,Graduate,Rented,Personal,0
CUST00368,22,1713183,1740677,20,506,0,7252,2290809,6196344,142765,Self-Employed,Married,Post-Graduate,Owned,Home,0
CUST00369,55,820483,318740,11,445,0,2414,9289289,3912197,68373,Salaried,Single,Post-Graduate,Mortgaged,Education,0
CUST00370,36,1991594,665982,12,622,4,4624,1844764,4810514,165966,Business Owner,Single,Post-Graduate,Mortgaged,Education,0
CUST00371,50,1887054,4337543,11,431,3,32860,2491778,7343008,157254,Salaried,Married,Post-Graduate,Mortgaged,Medical,1
CUST00372,39,996313,1681406,2,368,1,70058,793098,628889,83026,Unemployed,Married,Doctorate,Rented,Home,0
CUST00373,38,711145,162137,1,869,1,13511,2953152,2813499,59262,Unemployed,Married,Post-Graduate,Rented,Personal,0
CUST00374,60,1894445,3657587,3,707,5,101599,3346209,952278,157870,Salaried,Married,Graduate,Rented,Personal,0
CUST00375,26,1727798,2675851,13,371,3,17152,7969300,6359980,143983,Salaried,Married,Graduate,Owned,Medical,1
CUST00376,53,551347,2284362,15,670,1,12690,3328973,6580633,45945,Salaried,Divorced,High School,Rented,Car,0
CUST00377,54,749542,4479843,12,482,5,31110,9561742,5774478,62461,Salaried,Married,Graduate,Owned,Personal,1
CUST00378,38,1292021,1602935,28,408,1,4770,3097438,4871492,107668,Business Owner,Married,Post-Graduate,Owned,Education,0
CUST00379,33,1351187,2883823,7,582,1,34331,5293221,3816771,112598,Salaried,Single,High School,Mortgaged,Car,0
CUST00380,22,540003,3737257,12,772,4,25953,5972610,188028,45000,Self-Employed,Married,Doctorate,Mortgaged,Home,1
CUST00381,62,2379319,3061662,8,300,3,31892,8308176,6197055,198276,Unemployed,Married,Graduate,Mortgaged,Education,0
CUST00382,62,1063324,1079469,9,513,0,9995,7540267,7151915,88610,Unemployed,Married,High School,Rented,Education,0
CUST00383,32,1046072,3423973,17,852,4,16784,8688797,7726227,87172,Salaried,Married,Graduate,Mortgaged,Home,0
CUST00384,23,292251,3729829,9,536,1,34535,9383890,2734806,24354,Unemployed,Married,High School,Rented,Medical,1
CUST00385,27,2207985,655923,10,359,4,5466,1262862,1604859,183998,Salaried,Married,High School,Owned,Medical,0
CUST00386,24,702588,868970,20,557,2,3620,1031095,5231965,58549,Salaried,Married,Graduate,Rented,Car,0
CUST00387,57,2469319,3390889,25,709,4,11302,4546502,140075,205776,Salaried,Married,Graduate,Rented,Home,0
CUST00388,60,1315640,638952,7,897,5,7606,1588780,482112,109636,Self-Employed,Divorced,Post-Graduate,Rented,Medical,0
CUST00389,28,2205899,4407756,4,677,4,91828,4986167,6571635,183824,Salaried,Married,Graduate,Mortgaged,Home,1
CUST00390,54,570936,592358,7,330,5,7051,5939440,7654758,47578,Salaried,Married,Post-Graduate,Rented,Education,1
CUST00391,29,539785,4872393,17,785,3,23884,2836077,3228696,44982,Salaried,Married,Post-Graduate,Mortgaged,Car,1
CUST00392,37,2032617,3373994,28,768,0,10041,1071542,4062499,169384,Business Owner,Married,High School,Owned,Car,0
CUST00393,47,2076196,2243107,5,690,3,37385,9649244,4355219,173016,Self-Employed,Married,High School,Rented,Medical,0
CUST00394,52,1426269,1378554,2,837,2,57439,3770566,1107902,118855,Self-Employed,Divorced,Post-Graduate,Mortgaged,Car,0
CUST00395,59,225551,1755299,16,761,4,9142,8406901,1779698,18795,Self-Employed,Married,Post-Graduate,Rented,Car,1
CUST00396,23,2367749,3755142,29,439,1,10790,6283067,2387518,197312,Salaried,Divorced,High School,Mortgaged,Car,0
CUST00397,30,1074259,3778882,17,552,4,18523,6655614,6734310,89521,Salaried,Married,Post-Graduate,Rented,Home,1
CUST00398,34,2349563,1082860,27,604,2,3342,7827395,3505008,195796,Salaried,Divorced,Graduate,Owned,Medical,0
CUST00399,35,2196223,2737227,19,593,4,12005,2724974,5769649,183018,Salaried,Divorced,High School,Rented,Education,0
